Id	kingdom	phylum	class	order	family	name	Author	navn	TaxonId	Ekspertgruppe	Vurderingskategori	Invasjonspotensiale_nivaa	Invasjonspotensiale_usikkerhet_ned	Invasjonspotensiale_usikkerhet_opp	oekologisk_effekt_nivaa	oekologisk_effekt_usikkerhet_ned	oekologisk_effekt_usikkerhet_opp	Risikonivaa	Utslagsgivende_kriterier	Risikonivaa_2012	Invasjonspotensialenivaa_2012	oekologisk_effektnivaa_2012	Foerst_observert	Foerst_observert2	Livsmiljoe	Parasitt	Kom_til_vurderingsomraadet_fra	Norsk_bestand_aar	Norsk_bestand_sted	Generasjonstid	Seksuell_reproduksjon	Aseksuell_reproduksjon	Import	Arten_finnes_i_foelgende_fylker_omraader	Forekomstareal	Forekomstareal_moerketall	Forekomstareal_total	Utbredelsesomraade	Potensielt_forekomstareal	Andel_i_sterkt_endra_natur	Naturlig_utbredelse	Naturlig_utbredelse_marint	Naavaerende_utbredelse	Naavaerende_utbredelse_marint	A	A_usikker_opp	A_usikker_ned	B	B_usikker_opp	B_usikker_ned	B_ekspansjonshastighet	C	C_usikker_opp	C_usikker_ned	C_koloniserte_naturtyper	D	D_usikker_opp	D_usikker_ned	D_trua_arter_noekkelarter	D_naturtyper	E	E_usikker_opp	E_usikker_ned	E_andre_arter_noekkelarter	E_naturtyper	F	F_usikker_opp	F_usikker_ned	F_Truete_sjeldne_naturtyper	G	G_usikker_opp	G_usikker_ned	G_oevrige_naturtyper	H	H_usikker_opp	H_usikker_ned	H_Overfoering_av_genetisk_materiale_til_stedegne_arter_Antall_arter	I	I_usikker_opp	I_usikker_ned	I_Overfoering_av_parasitter_patogener_til_stedegne_arter_Antall_arter
FA3/N/299	Animalia	Arthropoda	Insecta	Coleoptera	Ptiliidae	Baeocrara japonica	(Matthews, 1884)		11198	Ikke-marine invertebrater	AlienSpecie	3			1			2	3A,1	3	4	1	1980-1989	1989	terrestrial		unknown	1989	Røros	1	V		3	OsA,Bu,St	12	100	1200	0	1000	80	temperate_dry:Asia|subtropic_unspecified:Asia		temperate_boreal:Europe|temperate_nemoral:Europe|temperate_dry:Asia|subtropic_unspecified:Asia		4			2			97.93	1			TS-T10,T4,T40,T43	1					1					1				1				1			0	1			0
FA3/N/300	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Exomias mollicomus	(Ahrens, 1812)		8821	Ikke-marine invertebrater	NotApplicablenotAlienSpecie									0	0	0					unknown	Før 1960		0																																																			
FA3/N/301	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Bisnius parcus	(Sharp, 1874)		12652	Ikke-marine invertebrater	AlienSpecie	3			1			2	3A,1	2	3	1	1960-1969	1969	terrestrial		unknown	1964	Ukjent	1	V			Ve,Aa,St	12	1000	12000	17354	20000	70	temperate_boreal:Asia|temperate_nemoral:Asia		temperate_boreal:Europe,Asia|temperate_nemoral:Europe,Asia		4			2			51.51	1			T4,T40,TS-T10	1					1					1				1				1			0	1			0
FA3/N/303	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Bohemiellina flavipennis	(Cameron, 1920)		11752	Ikke-marine invertebrater	AlienSpecie	2			1			2	2A,1	2	2	1	1990-1999	1999	terrestrial		unknown	1997	Trondheim	1	V		1	St	4	1000	4000	0	5000	100	temperate_nemoral:Asia|subtropic_unspecified:Asia		temperate_boreal:Europe|temperate_nemoral:Europe,Asia|subtropic_unspecified:Asia		3			1			44.62	1			T42,T40,TS-T10	1					1					1				1				1			0	1			0
FA3/N/304	Animalia	Arthropoda	Insecta	Coleoptera	Bostrichidae	Bostrichus capucinus	(Linnaeus, 1758)	kapucinerbille	6027	Ikke-marine invertebrater	NotApplicablecanNotEstablishWithin50years									1	1	1	1980-1989	1989			unknown			1	V																																																		
FA3/N/305	Animalia	Arthropoda	Insecta	Coleoptera	Bostrichidae	Bostrychoplites cornutus	(Olivier, 1790)	hornhettebille	6029	Ikke-marine invertebrater	NotApplicablecanNotEstablishWithin50years									0	0	0	1980-1989	1989			origin			1	V																																																		
FA3/N/306	Animalia	Arthropoda	Insecta	Coleoptera	Buprestidae	Buprestis aurulenta	(Linnaeus, 1767)	glanspraktbille	9888	Ikke-marine invertebrater	NotApplicablecanNotEstablishWithin50years									0	0	0	1990-1999	1999			origin			1	V																																																		
FA3/N/307	Animalia	Arthropoda	Insecta	Coleoptera	Histeridae	Carcinops pumilio	(Erichson, 1834)		10698	Ikke-marine invertebrater	AlienSpecie	2		V	1			2	2A,1	2	3	1	1900-1949	1949	terrestrial		origin	1932	Oslo	1	V			Øs,OsA,Op,Ve,Mr,St	32	200	6400	20412	10000	90	temperate_nemoral:Europe|temperate_dry:Europe|subtropic_unspecified:Europe		temperate_boreal:Europe|temperate_nemoral:Europe|temperate_dry:Europe|subtropic_unspecified:Europe		4			1	X		35.26	1			TS-T12,TS-T10,T4,T40,T42	1					1					1				1				1			0	1			0
FA3/N/324	Animalia	Arthropoda	Insecta	Coleoptera	Nitidulidae	Carpophilus hemipterus	(Linnaeus, 1758)		7856	Ikke-marine invertebrater	AlienSpecie	2			1			2	2A,1	2	2	1	1900-1949	1949	terrestrial		origin	1990-1999	Oslo	1	V		3	OsA	4	10	40		500	100	temperate_dry:Europe|subtropic_unspecified:Europe|subtropic_mediterranean:Europe		temperate_nemoral:Europe|temperate_dry:Europe|subtropic_unspecified:Europe|subtropic_mediterranean:Europe		3			1			44.87	1			TS-T10_M7,TS-T10_M4,T43	1					1					1				1				1			0	1			0
FA3/N/325	Animalia	Arthropoda	Insecta	Coleoptera	Nitidulidae	Carpophilus marginellus	Motschulsky, 1858		7858	Ikke-marine invertebrater	AlienSpecie	3			1			2	3A,1	2	3	1	1960-1969	1969	terrestrial		unknown	1960	Oslo	1	V		1	OsA,He,Ve,Te	12	100	1200	836	5000	100	subtropic_unspecified:Asia		temperate_nemoral:Europe,NorthAndCentralAmerica|temperate_dry:Europe,NorthAndCentralAmerica|subtropic_unspecified:Europe,Asia,NorthAndCentralAmerica|unknown:Europe		4			2			81.58	1			TS-T10,T43	1					1					1				1				1			0	1			0
FA3/N/327	Animalia	Arthropoda	Insecta	Coleoptera	Latridiidae	Cartodere nodifer	(Westwood, 1839)		7777	Ikke-marine invertebrater	AlienSpecie	4			1			3	4C,1	3	4	1	1900-1949	1949	terrestrial		unknown	1905	Ukjent	1	V			OsA,He,Bu,Ve,Te,Aa,Va,Sf,Nt	180	500	90000	123488	100000	50	temperate_nemoral:Oceania|subtropic_unspecified:Oceania		temperate_boreal:Europe,Asia,NorthAndCentralAmerica|temperate_nemoral:Europe,Asia,Africa,Oceania,NorthAndCentralAmerica|temperate_dry:Europe,Asia,NorthAndCentralAmerica|subtropic_unspecified:Oceania		4			1			43199	4			T4,T4,T42,T40,TS-T10	1					1					1				1				1			0	1			0
FA3/N/329	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Chlorophorus glabromaculatus	(Goeze, 1777)		85686	Ikke-marine invertebrater	NotApplicablecanNotEstablishWithin50years									0	0	0	1950-1959	1959			unknown			1	V																																																		
FA3/N/330	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Cryptolaemus montrouzieri	Mulsant, 1853	veksthusmarihøne	7327	Ikke-marine invertebrater	AlienSpecie	1			1			1	1,1	1	1	1	2000-2009	2009	terrestrial		other			1	V		1	OsA	4	10	40	0	40	100	subtropic_unspecified:Oceania		temperate_nemoral:Europe,Asia|temperate_dry:Europe,Asia|subtropic_unspecified:Europe,Asia,Africa,Oceania,NorthAndCentralAmerica		1			1			0	1			T42	1					1					1				1				1			0	1			0
FA3/N/331	Animalia	Arthropoda	Insecta	Coleoptera	Cryptophagidae	Cryptophagus cellaris	(Scopoli, 1763)		7563	Ikke-marine invertebrater	AlienSpecie	1			1			1	1,1	2	2	1	1900-1949	1949	terrestrial		unknown	1900-1949	Ukjent	1	V			OsA,Ve,Ro,Ho	8	50	400	0	50	100	unknown:Europe				2			1			0	1			T37	1					1					1				1				1			0	1			0
FA3/N/332	Animalia	Arthropoda	Insecta	Coleoptera	Cryptophagidae	Cryptophagus subfumatus	Kraatz, 1856		7598	Ikke-marine invertebrater	AlienSpecie	1			1			1	1,1	2	2	1	1950-1959	1959	terrestrial		origin	ca 1950	ukjent	1	V			OsA,Bu,Ro,St	20	50	1000	0	1000	100	unknown:Europe		temperate_boreal:Europe|temperate_nemoral:Europe|temperate_dry:Europe|unknown:Europe		2			1			0	1			T37,TS-T10,TS-T10_M7	1					1					1				1				1			0	1			0
FA3/N/333	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Cryptopleurum subtile	Sharp, 1884		10917	Ikke-marine invertebrater	AlienSpecie	2			1			2	2A,1	3	4	1	1950-1959	1959	terrestrial		origin	1953	ukjent	1	V			Øs,OsA,He,Bu,St	32	500	16000	0	50000	90	temperate_nemoral:Asia|subtropic_unspecified:Asia		temperate_boreal:Europe|temperate_nemoral:Europe,Asia|subtropic_unspecified:Europe,Asia		4			1			43181	1			TS-T10,T4,T42,T40	1					1					1				1				1			0	1			0
FA3/N/335	Animalia	Arthropoda	Insecta	Coleoptera	Bostrichidae	Dinoderus minutus	(Fabricius, 1775)	bambusborer	6047	Ikke-marine invertebrater	NotApplicablenotAlienSpecie									1	1	1	1980-1989	1989			unknown			1	V																																																		
FA3/N/344	Animalia	Arthropoda	Insecta	Coleoptera	Dermestidae	Dermestes haemorrhoidalis	Küster, 1852	husklanner	6090	Ikke-marine invertebrater	DoorKnockernoRiskAssessment									2	3	1	1960-1969	1969			unknown			1	V																																																		
FA3/N/346	Animalia	Arthropoda	Insecta	Coleoptera	Dermestidae	Dermestes peruvianus	Laporte de Castelnau, 1840		6097	Ikke-marine invertebrater	NotApplicablenotAlienSpecie									1	1	1	1990-1999	1999			unknown			1	V																																																		
FA3/N/347	Animalia	Arthropoda	Insecta	Coleoptera	Ptinidae	Epauloecus unicolor	(Piller & Mitterpacher, 1783)		6247	Ikke-marine invertebrater	NotApplicablecanNotEstablishWithin50years									0	0	0					unknown	1850-1899		1	V																																																		
FA3/N/348	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Euophryum confine	(Broun, 1881)		8484	Ikke-marine invertebrater	DoorKnockernoRiskAssessment									2	3	1	1980-1989	1989	terrestrial		unknown			1	V										subtropic_humid:Oceania		temperate_nemoral:Europe|subtropic_humid:Europe,Oceania																																						
FA3/N/349	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Gabronthus thermarum	(Aubé, 1850)		12693	Ikke-marine invertebrater	AlienSpecie	2			1			2	2A,1	2	2	1	1900-1949	1949	terrestrial		unknown	1930	Oslo	1	V		1	OsA	16	100	1600	174	5000	100	unknown:Europe,Asia,Africa,Oceania,NorthAndCentralAmerica,SouthAmerica		temperate_boreal:Europe,Asia|temperate_nemoral:Europe,Asia|temperate_dry:Europe,Asia|unknown:Europe,Asia,Africa,Oceania,NorthAndCentralAmerica,SouthAmerica		3			1			28.22	1			T43,TS-T10	1					1					1				1				1			0	1			0
FA3/N/355	Animalia	Arthropoda	Insecta	Coleoptera	Cryptophagidae	Henoticus californicus	(Mannerheim, 1843)		7602	Ikke-marine invertebrater	AlienSpecie	3			1			2	3A,1	2	2	1	1980-1989	1989	terrestrial		unknown	ca. 1985	ukjent	1	V		1	OsA,Bu	16	50	800		1000	100	temperate_boreal:NorthAndCentralAmerica|temperate_nemoral:NorthAndCentralAmerica		temperate_boreal:Europe,NorthAndCentralAmerica|temperate_nemoral:Europe,Oceania,NorthAndCentralAmerica		3			2			100.02	1			TS-T10,T42	1					1					1				1				1			0	1			0
FA3/N/357	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Heterothops stiglundbergi	Israelson, 1979		12701	Ikke-marine invertebrater	AlienSpecie	3			1			2	3A,1	2	3	1	1990-1999	1999	terrestrial		unknown	1994	Sørkedalen, Oslo	1	V		1	Øs,OsA,St	16	500	8000	1212	20000	90	unknown:Europe		temperate_boreal:Europe|temperate_nemoral:Europe		4			2			157.89	1			TS-T12,TS-T10,TS-T11	1					1					1				1				1			0	1			0
FA3/N/358	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Hypothenemus hampei	(Ferrari, 1867)		9049	Ikke-marine invertebrater	NotApplicablecanNotEstablishWithin50years									0	0	0	2000-2009	2009			unknown			1	V																																																		
FA3/N/361	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Lilioceris lilii	(Scopoli, 1763)	liljebille	6966	Ikke-marine invertebrater	AlienSpecie	4			1			3	4AB,1	3	4	1	1960-1969	1969	terrestrial		unknown	1962	Vestfold, Borre	1	V		1	Øs,OsA,He,Op,Bu,Ve,Te,Aa,Va,Ro,Ho,Mr,St,Nt,No	128	100	12800	235495	30000	100	temperate_nemoral:Asia		temperate_boreal:Europe|temperate_nemoral:Europe,Asia		4			4			500.47	1			T42	1					1					1				1				1			0	1			0
FA3/N/362	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Lithocharis nigriceps	Kraatz, 1859		12431	Ikke-marine invertebrater	AlienSpecie	3			1			2	3A,1	4	4	2	1950-1959	1959	terrestrial		other,unknown	1950		1	V		2	OsA,He,Op,Bu,Ve,Te,Aa,Ro,Ho,Sf,St	112	50	5600	109612	10000	90	temperate_boreal:Asia|temperate_nemoral:Asia|temperate_dry:Asia|subtropic_unspecified:Asia		temperate_boreal:Europe,Asia|temperate_nemoral:Europe,Asia|temperate_dry:Europe,Asia|subtropic_unspecified:Europe,Asia		4			2			75.44	1			T43-C-1,TS-T10	1					1			Lithocharis ochracea		1				1				1			0	1			0
FA3/N/363	Animalia	Arthropoda	Insecta	Coleoptera	Ptinidae	Mesocoelopus collaris	Mulsant & Rey, 1864		6238	Ikke-marine invertebrater	NotApplicablecanNotEstablishWithin50years									1	1	1	2000-2009	2009			unknown	2006	Oslo	1	V																																																		
FA3/N/367	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Nathrius brevipennis	(Mulsant, 1839)		6376	Ikke-marine invertebrater	NotApplicablecanNotEstablishWithin50years									0	0	0	1900-1949	1949			origin			1	V																																																		
FA3/N/368	Animalia	Arthropoda	Insecta	Coleoptera	Silvanidae	Nausibius clavicornis	(Kugelann, 1794)		8048	Ikke-marine invertebrater	NotApplicablecanNotEstablishWithin50years									0	0	0	1900-1949	1949			unknown			1	V																																																		
FA3/N/369	Animalia	Arthropoda	Insecta	Coleoptera	Cleridae	Necrobia rufipes	(De Geer, 1775)	rødfotet skinkebille	7163	Ikke-marine invertebrater	NotApplicablecanNotEstablishWithin50years									0	0	0	1900-1949	1949			unknown			1	V																																																		
FA3/N/37	Animalia	Arthropoda	Insecta	Hemiptera	Triozidae	Trioza apicalis	Foerster 1848	gulrotsuger	70749	Ikke-marine invertebrater	AlienSpecie	2			1			2	2A,1	2	3	1	1900-1949	1949	terrestrial		unknown	1921	Asker	1	V		1	Øs,OsA,He,Op,Bu,Ve,Te,Aa,Va,St,Nt	44	3	132	180000	180	50	temperate_nemoral:Europe		temperate_boreal:Europe,Asia|temperate_nemoral:Europe,Asia		4			1			24.59	1			T4,T44-C-1,TS-T5_3,TS-T4_8,T4	1					1			Carum carvi,Picea abies		1				1				1			0	1			0
FA3/N/370	Animalia	Arthropoda	Insecta	Coleoptera	Ptinidae	Niptus hololeucus	(Faldermann, 1836)	messingbille	6249	Ikke-marine invertebrater	NotApplicablecanNotEstablishWithin50years									2	3	1					unknown	1875		1	V																																																		
FA3/N/372	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Omalium rugatum	Mulsant & Rey, 1880		12224	Ikke-marine invertebrater	AlienSpecie	2			1			2	2A,1	3	4	1	1900-1949	1949	terrestrial		unknown	1930		1	V			Øs,OsA,He,Op,Bu,Ve,Te,Aa,Sf,Mr,Nt	164	100	16400	114979	50000	50	temperate_nemoral:Europe|temperate_dry:Europe|subtropic_unspecified:Europe		temperate_boreal:Europe|temperate_nemoral:Europe|temperate_dry:Europe|subtropic_unspecified:Europe		4			1			44.05	1			T4,T43,T41,T40,TS-T10,TS-T12	1					1					1				1				1			0	1			0
FA3/N/384	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Alphitophagus bifasciatus	(Say, 1824)		9666	Ikke-marine invertebrater	AlienSpecie	2			1			2	2A,1	2	2	1	1970-1979	1979	terrestrial		unknown	1975	Hedmark	1	V		1	OsA,He,Te,Aa	20	50	1000		5000	90	temperate_boreal:NorthAndCentralAmerica|temperate_nemoral:NorthAndCentralAmerica|temperate_dry:NorthAndCentralAmerica		temperate_boreal:Europe,NorthAndCentralAmerica|temperate_nemoral:Europe,NorthAndCentralAmerica|temperate_dry:Europe,NorthAndCentralAmerica		4			1			35.71	1			TS-T10,TS-T10_M3,T42	1					1					1				1				1			0	1			0
FA3/N/385	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Tenebrio obscurus	Fabricius, 1792		9778	Ikke-marine invertebrater	NotApplicablecanNotEstablishWithin50years									0	0	0					unknown	1960-1969	Bergen	1	V																																																		
FA3/N/386	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Thecturota marchii	(Dodero, 1922)		11845	Ikke-marine invertebrater	AlienSpecie	3			1			2	3A,1	2	2	1	1900-1949	1949	terrestrial		origin	1945	Oslo	1	V		1	OsA,He,Ro	4	100	400		1000	50	temperate_nemoral:Europe|subtropic_unspecified:Europe		temperate_boreal:Europe|temperate_nemoral:Europe|subtropic_unspecified:Europe		3			2			56.54	1			T43,T41,TS-T10	1					1					1				1				1			0	1			0
FA3/N/387	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Trichiusa immigrata	Lohse, 1984		11732	Ikke-marine invertebrater	AlienSpecie	4			1			3	4A,1	3	4	1	1990-1999	1999	terrestrial		unknown	1997	Trondheim	1	V		1	OsA,Bu,Ro,St	28	200	5600	62940	10000	90	temperate_boreal:NorthAndCentralAmerica|temperate_nemoral:NorthAndCentralAmerica		temperate_boreal:Europe,NorthAndCentralAmerica|temperate_nemoral:Europe,NorthAndCentralAmerica		4			3			188.84	1			T43-C-1,T41-C-1,T40-C-1,TS-T10	1					1					1				1				1			0	1			0
FA3/N/389	Animalia	Arthropoda	Insecta	Coleoptera	Dermestidae	Trogoderma angustum	(Solier, 1849)		6117	Ikke-marine invertebrater	NotApplicablecanNotEstablishWithin50years									0	0	0	1975	1975			unknown			1	V																																																		
FA3/N/392	Animalia	Arthropoda	Insecta	Coleoptera	Mycetophagidae	Typhaea haagi	Reitter, 1874	parkvedsoppbille	9503	Ikke-marine invertebrater	AlienSpecie	3			2			2	3A,2E	2	2	1	1980-1989	1989	terrestrial		unknown	1986	Skøyen, Oslo	1	V			OsA	12	20	240	20	1000	100	unknown:Europe		temperate_boreal:Europe|temperate_nemoral:Europe|unknown:Europe		4			2			73.12	1			T42-C-1,T43-C-1,TS-T6_M5	1					2			Typhaea stercorea		1				1				1			0	1			0
FA3/N/40	Animalia	Arthropoda	Insecta	Diptera	Oestridae	Hypoderma bovis	(Linnaeus, 1758)	kubrems	25085	Ikke-marine invertebrater	NotApplicablenotAlienSpecie									0	0	0	-1800	1800			other	Vet ikke	Trolig samme sted som første observerte lokalitet.	1	V																																																		
FA3/N/447	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	Contarinia pyrivora	(Riley, 1886)	pæregallmygg	17187	Ikke-marine invertebrater	AlienSpecie	2			1			2	2AB,1	2	3	1	1900-1949	1949	terrestrial	V	unknown	Ukjent	Østlandet og Sørlandet	0.5	V		2	Ro	40	1	40	0	100	100	unknown:NorthAndCentralAmerica		temperate_nemoral:Europe|temperate_dry:Europe|subtropic_mediterranean:Europe|subtropic_humid:Europe|unknown:Asia,Africa,Oceania,NorthAndCentralAmerica,SouthAmerica		2			2			90.32	1			T44,T44,T44	1					1				T44	1				1				1			0	1			0
FA3/N/492	Animalia	Arthropoda	Insecta	Diptera	Braulidae	Braula schmitzi	Orosi Pal, 1939		84623	Ikke-marine invertebrater	DoorKnockernoRiskAssessment									2	2	1					origin			0.5	V																																																		
FA3/N/51	Animalia	Arthropoda	Insecta	Coleoptera	Latridiidae	Cartodere bifasciata	(Reitter, 1877)		7776	Ikke-marine invertebrater	AlienSpecie	3			1			2	3AB,1	2	3	1	2000-2009	2009	terrestrial		other			1	V		2	OsA,Ro	12	50	600		10000	100	temperate_nemoral:Oceania|subtropic_unspecified:Oceania		temperate_boreal:Europe|temperate_nemoral:Europe,Asia,Oceania,NorthAndCentralAmerica|temperate_dry:Europe|subtropic_unspecified:Asia,Oceania,NorthAndCentralAmerica		3			3			232.2	1			TS-T10,T42,T40	1					1					1				1				1			0	1			0
FA3/N/52	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Epitrix pubescens	(Koch, 1803)		6672	Ikke-marine invertebrater	NotApplicablenotAlienSpecie									2	3	2	38848				origin	40703	Bastøy, Vestfold	1	V																																																		
FA3/N/526	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	Dasineura pyri	(Bouché, 1847)	pærebladgallmygg	17257	Ikke-marine invertebrater	AlienSpecie	2			1			2	2AB,1	2	3	1	Vet ikke		terrestrial		unknown	Ukjent	Sør-Norge	0.33	V				80	4	320	32000	32000	100	unknown:Europe,Asia		temperate_boreal:Europe|temperate_nemoral:Europe,Oceania|temperate_dry:Europe|subtropic_unspecified:Europe|subtropic_mediterranean:Europe|subtropic_humid:Europe|unknown:Europe,Asia,Oceania,NorthAndCentralAmerica		2			2			158.89	1			T38,T43	1					1					1				1				1			0	1			0
FA3/N/54	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Otiorhynchus armadillo	(Rossi, 1792)		8745	Ikke-marine invertebrater	AlienSpecie	3			1			2	3A,1	2	2	2	2000-2009	2009	terrestrial		origin	2009	Ski, Akershus	1		V	1	OsA	8	50	400	0	2000	100	temperate_nemoral:Europe|temperate_dry:Europe|subtropic_mediterranean:Europe		temperate_boreal:Europe|temperate_nemoral:Europe|temperate_dry:Europe|subtropic_mediterranean:Europe		4			2			113.37	1			T42	1					1					1				1				1			0	1			0
FA3/N/55	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Otiorhynchus indefinitus	Reitter, 1912		141390	Ikke-marine invertebrater	DoorKnockerdoRiskAssessment	2			1			2	2AB,1	2	3	2	2000-2009	2009	terrestrial		origin			1		V	1		0		0		1000	100	temperate_nemoral:Europe|temperate_dry:Europe|subtropic_mediterranean:Europe		temperate_boreal:Europe|temperate_nemoral:Europe|temperate_dry:Europe|subtropic_mediterranean:Europe		2			2			100	1			T42	1					1					1				1				1			0	1			0
FA3/N/56	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Oenopia conglobata	(Linnaeus, 1758)	hagemarihøne	7373	Ikke-marine invertebrater	DoorKnockernoRiskAssessment									2	2	1	39666				unknown			1	V																																																		
FA3/N/57	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia axyridis	(Pallas, 1773)	harlekinmarihøne	7359	Ikke-marine invertebrater	AlienSpecie	4			4			5	4A,4E	5	4	3	2000-2009	2009	terrestrial		other	2008	Oslo	1	V		2	Øs,OsA,Bu,Ve,Aa,Va,Ro,Sf,Mr,St,No	128	20	2560	194670	20000	95	temperate_boreal:Asia|temperate_nemoral:Asia		temperate_boreal:Europe,Asia,NorthAndCentralAmerica|temperate_nemoral:Europe,Asia,Africa,NorthAndCentralAmerica,SouthAmerica		4			3			280.05	1			T43-C-1	1	X				4			Sospita vigintiguttata	T43-C-1,T43-C-1	1				1				1			0	1			0
FA3/N/599	Animalia	Mollusca	Gastropoda	Pulmonata	Helicodiscidae	Lucilla singleyana	(Pilsbry, 1889)	veksthusdiskossnegl	79640	Ikke-marine invertebrater	NotApplicablecanNotEstablishWithin50years									0	0	0	36189				other			0	V																																																		
FA3/N/611	Animalia	Arthropoda	Insecta	Hemiptera	Lygaeidae	Heterogaster urticae	(Fabricius, 1775)		69497	Ikke-marine invertebrater	AlienSpecie	3		V	2			2	3AB,2E	3	4	1	2000-2009	2009	terrestrial		origin	2007	Jeløya, Moss	1	V		1	Øs,Ro	4	40	160	50000	300	50	temperate_boreal:Europe|temperate_nemoral:Europe,Asia|subtropic_mediterranean:Europe,Africa|subtropic_dry:Africa		temperate_boreal:Europe|temperate_nemoral:Europe,Asia,Oceania|subtropic_mediterranean:Europe,Africa,NorthAndCentralAmerica|subtropic_dry:Africa		3	X		3			180.64	1			T32,T40-C-1,T41-C-1,TS-T4_8	1					2			Urtica dioica dioica	T32,T40-C-1,T41-C-1	1				1				1			0	1			0
FA3/N/612	Animalia	Arthropoda	Insecta	Hemiptera	Anthocoridae	Orius laevigatus	(Fieber, 1860)		69360	Ikke-marine invertebrater	DoorKnockernoRiskAssessment									1	1	1			terrestrial		origin			1	V																																																		
FA3/N/706	Animalia	Arthropoda	Insecta	Diptera	Phoridae	Megaselia gregaria	(Wood, 1910)		20111	Ikke-marine invertebrater	NotApplicablenotAlienSpecie									3	4	1	2010-2017	2017	terrestrial		unknown			1	V			Bu						50	temperate_nemoral:Europe|subtropic_mediterranean:Europe		temperate_nemoral:Europe,Oceania|subtropic_unspecified:Oceania																																						
FA3/N/712	Animalia	Arthropoda	Insecta	Hemiptera	Miridae	Deraeocoris lutescens	(Schilling, 1837)		68984	Ikke-marine invertebrater	AlienSpecie	4			2			4	4AB,2E	5	4	3	1990-1999	1999	terrestrial		origin	2004	Oslo	1	V		1	Øs,OsA,Bu,Ve,Te	68	3	204	5000	500	10	temperate_nemoral:Europe,Asia|subtropic_mediterranean:Europe,Africa|subtropic_humid:Europe,Asia|subtropic_dry:Africa		temperate_nemoral:Europe,Asia|subtropic_mediterranean:Europe,Africa|subtropic_humid:Europe,Asia|subtropic_dry:Africa		4			4		X	509.73	1	X		T4,T43-C-1,T43-C-1,TS-T5	1	X				2			Tilia cordata	T43-C-1,T43-C-1	1				1				1			0	1			0
