system:index,ID,kommune,.geo
402152,423621.0,Nesseby,"{""type"":""MultiPoint"",""coordinates"":[]}"
402178,631276.0,Lærdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
402187,944173.0,Flå,"{""type"":""MultiPoint"",""coordinates"":[]}"
402226,871217.0,Etne,"{""type"":""MultiPoint"",""coordinates"":[]}"
402228,868521.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
402297,302306.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
402308,579654.0,Stor-Elvdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
402315,219473.0,Fjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
402316,947882.0,Bygland,"{""type"":""MultiPoint"",""coordinates"":[]}"
402317,549978.0,Eidfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
402343,798048.0,Steinkjer,"{""type"":""MultiPoint"",""coordinates"":[]}"
402351,850099.0,Lyngen,"{""type"":""MultiPoint"",""coordinates"":[]}"
402361,310627.0,Vaksdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
402365,873504.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
402395,739064.0,Lærdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
402397,798308.0,Rauma,"{""type"":""MultiPoint"",""coordinates"":[]}"
402401,15384.0,Ål,"{""type"":""MultiPoint"",""coordinates"":[]}"
402423,639046.0,Orkland,"{""type"":""MultiPoint"",""coordinates"":[]}"
402425,737746.0,Karasjok,"{""type"":""MultiPoint"",""coordinates"":[]}"
402427,660460.0,Kinn,"{""type"":""MultiPoint"",""coordinates"":[]}"
402455,684189.0,Bindal,"{""type"":""MultiPoint"",""coordinates"":[]}"
402459,348895.0,Berlevåg,"{""type"":""MultiPoint"",""coordinates"":[]}"
402462,927181.0,Kvænangen,"{""type"":""MultiPoint"",""coordinates"":[]}"
402468,294096.0,Bremanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
402485,945293.0,Sel,"{""type"":""MultiPoint"",""coordinates"":[]}"
402492,876041.0,Selbu,"{""type"":""MultiPoint"",""coordinates"":[]}"
402516,854672.0,Vadsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
402564,785718.0,Saltdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
402576,688541.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
402590,849853.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
402591,300940.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
402623,88314.0,Ringebu,"{""type"":""MultiPoint"",""coordinates"":[]}"
402665,236552.0,Ål,"{""type"":""MultiPoint"",""coordinates"":[]}"
402669,351350.0,Vik,"{""type"":""MultiPoint"",""coordinates"":[]}"
402696,837690.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
402711,777388.0,Valle,"{""type"":""MultiPoint"",""coordinates"":[]}"
402712,2663.0,Sør-Varanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
402725,391358.0,Gildeskål,"{""type"":""MultiPoint"",""coordinates"":[]}"
402727,130258.0,Nord-Fron,"{""type"":""MultiPoint"",""coordinates"":[]}"
402739,267923.0,Sørfold,"{""type"":""MultiPoint"",""coordinates"":[]}"
402750,287196.0,Rauma,"{""type"":""MultiPoint"",""coordinates"":[]}"
402769,316034.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
402817,682269.0,Tromsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
402822,599099.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
402843,618139.0,Kvænangen,"{""type"":""MultiPoint"",""coordinates"":[]}"
402853,973789.0,Surnadal,"{""type"":""MultiPoint"",""coordinates"":[]}"
402854,97028.0,Alvdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
402868,22364.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
402908,826583.0,Hattfjelldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
402912,461694.0,Luster,"{""type"":""MultiPoint"",""coordinates"":[]}"
402941,503576.0,Sør-Varanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
402942,668882.0,Sel,"{""type"":""MultiPoint"",""coordinates"":[]}"
402955,835494.0,Målselv,"{""type"":""MultiPoint"",""coordinates"":[]}"
402957,29579.0,Vang,"{""type"":""MultiPoint"",""coordinates"":[]}"
402966,805331.0,Stryn,"{""type"":""MultiPoint"",""coordinates"":[]}"
402980,87111.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
402989,788903.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
403003,170625.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
403052,691833.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
403065,979641.0,Karlsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
403114,62493.0,Volda,"{""type"":""MultiPoint"",""coordinates"":[]}"
403117,78872.0,Lurøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
403146,269858.0,Luster,"{""type"":""MultiPoint"",""coordinates"":[]}"
403153,75497.0,Sørfold,"{""type"":""MultiPoint"",""coordinates"":[]}"
403222,818893.0,Stad,"{""type"":""MultiPoint"",""coordinates"":[]}"
403228,598070.0,Vinje,"{""type"":""MultiPoint"",""coordinates"":[]}"
403247,981349.0,Vågå,"{""type"":""MultiPoint"",""coordinates"":[]}"
403254,655540.0,Ulvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
403255,434479.0,Nord-Fron,"{""type"":""MultiPoint"",""coordinates"":[]}"
403267,153639.0,Samnanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
403286,268925.0,Nordkapp,"{""type"":""MultiPoint"",""coordinates"":[]}"
403319,725869.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
403330,662757.0,Etne,"{""type"":""MultiPoint"",""coordinates"":[]}"
403343,64589.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
403403,194540.0,Folldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
403445,462189.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
403470,134033.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
403473,69927.0,Karasjok,"{""type"":""MultiPoint"",""coordinates"":[]}"
403498,202139.0,Hadsel,"{""type"":""MultiPoint"",""coordinates"":[]}"
403503,813823.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
403508,628238.0,Bykle,"{""type"":""MultiPoint"",""coordinates"":[]}"
403512,182030.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
403526,160500.0,Sunndal,"{""type"":""MultiPoint"",""coordinates"":[]}"
403541,979828.0,Meråker,"{""type"":""MultiPoint"",""coordinates"":[]}"
403584,311019.0,Ringebu,"{""type"":""MultiPoint"",""coordinates"":[]}"
403597,917650.0,Kvænangen,"{""type"":""MultiPoint"",""coordinates"":[]}"
403651,307351.0,Høyanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
403711,610946.0,Kvinesdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
403748,56358.0,Aure,"{""type"":""MultiPoint"",""coordinates"":[]}"
403750,153246.0,Modalen,"{""type"":""MultiPoint"",""coordinates"":[]}"
403774,708379.0,Hamarøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
403777,514504.0,Høylandet,"{""type"":""MultiPoint"",""coordinates"":[]}"
403796,837501.0,Gjesdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
403819,353679.0,Namsskogan,"{""type"":""MultiPoint"",""coordinates"":[]}"
403821,294868.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
403848,543006.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
403867,931347.0,Vadsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
403881,553307.0,Vaksdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
403890,63805.0,Lom,"{""type"":""MultiPoint"",""coordinates"":[]}"
403899,539501.0,Ål,"{""type"":""MultiPoint"",""coordinates"":[]}"
403907,252353.0,Bykle,"{""type"":""MultiPoint"",""coordinates"":[]}"
403908,747801.0,Tinn,"{""type"":""MultiPoint"",""coordinates"":[]}"
403913,590396.0,Karlsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
403971,687103.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
403985,123331.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
403988,264315.0,Beiarn,"{""type"":""MultiPoint"",""coordinates"":[]}"
404006,913658.0,Lesja,"{""type"":""MultiPoint"",""coordinates"":[]}"
404014,347478.0,Hattfjelldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
404028,860605.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
404043,291358.0,Båtsfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
404093,407119.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
404101,176691.0,Stryn,"{""type"":""MultiPoint"",""coordinates"":[]}"
404141,182247.0,Lierne,"{""type"":""MultiPoint"",""coordinates"":[]}"
404168,14612.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
404176,165648.0,Kvinnherad,"{""type"":""MultiPoint"",""coordinates"":[]}"
404178,831108.0,Fauske,"{""type"":""MultiPoint"",""coordinates"":[]}"
404181,405494.0,Rana,"{""type"":""MultiPoint"",""coordinates"":[]}"
404232,924489.0,Årdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
404242,525703.0,Målselv,"{""type"":""MultiPoint"",""coordinates"":[]}"
404254,966906.0,Sykkylven,"{""type"":""MultiPoint"",""coordinates"":[]}"
404263,742023.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
404283,78312.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
404286,536790.0,Lesja,"{""type"":""MultiPoint"",""coordinates"":[]}"
404305,169875.0,Øystre Slidre,"{""type"":""MultiPoint"",""coordinates"":[]}"
404306,627522.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
404308,258916.0,Storfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
404310,348206.0,Målselv,"{""type"":""MultiPoint"",""coordinates"":[]}"
404311,555420.0,Luster,"{""type"":""MultiPoint"",""coordinates"":[]}"
404319,524976.0,Vardø,"{""type"":""MultiPoint"",""coordinates"":[]}"
404350,426953.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
404352,329318.0,Nord-Fron,"{""type"":""MultiPoint"",""coordinates"":[]}"
404360,757482.0,Vågå,"{""type"":""MultiPoint"",""coordinates"":[]}"
404364,26281.0,Bindal,"{""type"":""MultiPoint"",""coordinates"":[]}"
404366,946721.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
404398,169281.0,Luster,"{""type"":""MultiPoint"",""coordinates"":[]}"
404406,558300.0,Berlevåg,"{""type"":""MultiPoint"",""coordinates"":[]}"
404439,989689.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
404445,413089.0,Måsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
404450,440827.0,Ål,"{""type"":""MultiPoint"",""coordinates"":[]}"
404462,874949.0,Nordkapp,"{""type"":""MultiPoint"",""coordinates"":[]}"
404472,13654.0,Båtsfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
404479,856424.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
404499,867504.0,Luster,"{""type"":""MultiPoint"",""coordinates"":[]}"
404502,155580.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
404534,886266.0,Holtålen,"{""type"":""MultiPoint"",""coordinates"":[]}"
404539,27714.0,Saltdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
404544,889458.0,Vadsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
404547,903591.0,Kviteseid,"{""type"":""MultiPoint"",""coordinates"":[]}"
404549,159193.0,Molde,"{""type"":""MultiPoint"",""coordinates"":[]}"
404571,332409.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
404573,460845.0,Saltdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
404592,606595.0,Hemnes,"{""type"":""MultiPoint"",""coordinates"":[]}"
404608,578746.0,Gulen,"{""type"":""MultiPoint"",""coordinates"":[]}"
404642,290692.0,Brønnøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
404677,423991.0,Nordkapp,"{""type"":""MultiPoint"",""coordinates"":[]}"
404700,999096.0,Vinje,"{""type"":""MultiPoint"",""coordinates"":[]}"
404703,873096.0,Hattfjelldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
404736,901182.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
404740,80713.0,Verdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
404741,714323.0,Lom,"{""type"":""MultiPoint"",""coordinates"":[]}"
404761,244270.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
404820,55287.0,Oppdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
404858,67515.0,Lierne,"{""type"":""MultiPoint"",""coordinates"":[]}"
404877,185118.0,Nesseby,"{""type"":""MultiPoint"",""coordinates"":[]}"
404886,181024.0,Storfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
404898,553840.0,Karasjok,"{""type"":""MultiPoint"",""coordinates"":[]}"
404916,616749.0,Sogndal,"{""type"":""MultiPoint"",""coordinates"":[]}"
404955,710127.0,Sandnes,"{""type"":""MultiPoint"",""coordinates"":[]}"
405010,699925.0,Brønnøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
405016,892151.0,Folldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
405017,856213.0,Tjeldsund,"{""type"":""MultiPoint"",""coordinates"":[]}"
405028,810910.0,Vaksdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
405030,938591.0,Volda,"{""type"":""MultiPoint"",""coordinates"":[]}"
405043,229568.0,Hareid,"{""type"":""MultiPoint"",""coordinates"":[]}"
405058,286275.0,Steigen,"{""type"":""MultiPoint"",""coordinates"":[]}"
405070,741437.0,Aurland,"{""type"":""MultiPoint"",""coordinates"":[]}"
405075,270996.0,Vardø,"{""type"":""MultiPoint"",""coordinates"":[]}"
405089,108877.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
405091,178854.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
405093,976570.0,Dyrøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
405104,328201.0,Gamvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
405106,588647.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
405115,739258.0,Grong,"{""type"":""MultiPoint"",""coordinates"":[]}"
405133,587086.0,Måsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
405146,353771.0,Dovre,"{""type"":""MultiPoint"",""coordinates"":[]}"
405158,172574.0,Hattfjelldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
405175,415109.0,Måsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
405194,163907.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
405241,341935.0,Bykle,"{""type"":""MultiPoint"",""coordinates"":[]}"
405268,92605.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
405295,450474.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
405357,583052.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
405372,646204.0,Tokke,"{""type"":""MultiPoint"",""coordinates"":[]}"
405393,83016.0,Fjaler,"{""type"":""MultiPoint"",""coordinates"":[]}"
405396,427891.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
405443,873476.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
405467,323843.0,Eidfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
405471,219093.0,Bindal,"{""type"":""MultiPoint"",""coordinates"":[]}"
405478,354909.0,Fjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
405485,900063.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
405502,85221.0,Bardu,"{""type"":""MultiPoint"",""coordinates"":[]}"
405509,471178.0,Molde,"{""type"":""MultiPoint"",""coordinates"":[]}"
405515,92519.0,Fjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
405533,913676.0,Vanylven,"{""type"":""MultiPoint"",""coordinates"":[]}"
405538,474606.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
405543,195333.0,Gjesdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
405612,306623.0,Lom,"{""type"":""MultiPoint"",""coordinates"":[]}"
405643,656502.0,Tinn,"{""type"":""MultiPoint"",""coordinates"":[]}"
405693,238503.0,Sel,"{""type"":""MultiPoint"",""coordinates"":[]}"
405702,414491.0,Ål,"{""type"":""MultiPoint"",""coordinates"":[]}"
405720,947602.0,Suldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
405762,231724.0,Lærdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
405763,222922.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
405786,517782.0,Bardu,"{""type"":""MultiPoint"",""coordinates"":[]}"
405841,375947.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
405865,60001.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
405876,893302.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
405881,62035.0,Nordkapp,"{""type"":""MultiPoint"",""coordinates"":[]}"
405884,320002.0,Vestvågøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
405888,856056.0,Hamarøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
405904,517395.0,Årdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
405922,332660.0,Steigen,"{""type"":""MultiPoint"",""coordinates"":[]}"
405945,547619.0,Indre Fosen,"{""type"":""MultiPoint"",""coordinates"":[]}"
405980,575131.0,Rendalen,"{""type"":""MultiPoint"",""coordinates"":[]}"
405986,307838.0,Hattfjelldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
405989,514695.0,Vågan,"{""type"":""MultiPoint"",""coordinates"":[]}"
405993,844993.0,Tydal,"{""type"":""MultiPoint"",""coordinates"":[]}"
406089,912251.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
406111,926354.0,Vefsn,"{""type"":""MultiPoint"",""coordinates"":[]}"
406118,564844.0,Gloppen,"{""type"":""MultiPoint"",""coordinates"":[]}"
406143,169924.0,Ål,"{""type"":""MultiPoint"",""coordinates"":[]}"
406161,113547.0,Brønnøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
406164,612715.0,Fauske,"{""type"":""MultiPoint"",""coordinates"":[]}"
406185,962251.0,Ulvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
406188,988395.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
406212,286578.0,Vinje,"{""type"":""MultiPoint"",""coordinates"":[]}"
406216,645862.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
406219,534887.0,Skjåk,"{""type"":""MultiPoint"",""coordinates"":[]}"
406222,477080.0,Flå,"{""type"":""MultiPoint"",""coordinates"":[]}"
406224,791175.0,Karlsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
406237,529163.0,Voss,"{""type"":""MultiPoint"",""coordinates"":[]}"
406245,528091.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
406249,955394.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
406268,380196.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
406269,170806.0,Verdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
406282,331926.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
406289,96471.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
406354,846352.0,Rana,"{""type"":""MultiPoint"",""coordinates"":[]}"
406363,829521.0,Namsskogan,"{""type"":""MultiPoint"",""coordinates"":[]}"
406368,855402.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
406403,659892.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
406423,849969.0,Lom,"{""type"":""MultiPoint"",""coordinates"":[]}"
406435,766419.0,Hemsedal,"{""type"":""MultiPoint"",""coordinates"":[]}"
406454,976852.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
406472,651482.0,Hol,"{""type"":""MultiPoint"",""coordinates"":[]}"
406502,720889.0,Kvænangen,"{""type"":""MultiPoint"",""coordinates"":[]}"
406526,869643.0,Nore og Uvdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
406540,503311.0,Kåfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
406545,919725.0,Aurland,"{""type"":""MultiPoint"",""coordinates"":[]}"
406547,551821.0,Balsfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
406554,468754.0,Årdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
406564,331859.0,Valle,"{""type"":""MultiPoint"",""coordinates"":[]}"
406571,199727.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
406578,447999.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
406581,169536.0,Salangen,"{""type"":""MultiPoint"",""coordinates"":[]}"
406615,746211.0,Rana,"{""type"":""MultiPoint"",""coordinates"":[]}"
406623,768491.0,Årdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
406629,450039.0,Vinje,"{""type"":""MultiPoint"",""coordinates"":[]}"
406631,477478.0,Vadsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
406650,459473.0,Lierne,"{""type"":""MultiPoint"",""coordinates"":[]}"
406652,585355.0,Eidfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
406663,579633.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
406672,326041.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
406673,38373.0,Oppdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
406677,714329.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
406679,658673.0,Måsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
406686,227298.0,Stryn,"{""type"":""MultiPoint"",""coordinates"":[]}"
406697,509214.0,Sørfold,"{""type"":""MultiPoint"",""coordinates"":[]}"
406700,201505.0,Vefsn,"{""type"":""MultiPoint"",""coordinates"":[]}"
406709,119901.0,Røyrvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
406716,681897.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
406718,609557.0,Steigen,"{""type"":""MultiPoint"",""coordinates"":[]}"
406734,535350.0,Røros,"{""type"":""MultiPoint"",""coordinates"":[]}"
406758,153640.0,Tynset,"{""type"":""MultiPoint"",""coordinates"":[]}"
406766,773547.0,Tromsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
406784,77375.0,Bykle,"{""type"":""MultiPoint"",""coordinates"":[]}"
406794,346516.0,Snåsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
406796,299162.0,Ål,"{""type"":""MultiPoint"",""coordinates"":[]}"
406802,402265.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
406812,813937.0,Måsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
406821,167401.0,Tinn,"{""type"":""MultiPoint"",""coordinates"":[]}"
406822,994759.0,Aurland,"{""type"":""MultiPoint"",""coordinates"":[]}"
406839,859677.0,Beiarn,"{""type"":""MultiPoint"",""coordinates"":[]}"
406854,929754.0,Ulvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
406897,883913.0,Øyer,"{""type"":""MultiPoint"",""coordinates"":[]}"
406905,762640.0,Fjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
406919,937712.0,Sel,"{""type"":""MultiPoint"",""coordinates"":[]}"
407048,490735.0,Beiarn,"{""type"":""MultiPoint"",""coordinates"":[]}"
407052,308275.0,Molde,"{""type"":""MultiPoint"",""coordinates"":[]}"
407054,622729.0,Folldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
407058,542339.0,Lesja,"{""type"":""MultiPoint"",""coordinates"":[]}"
407065,640365.0,Midtre Gauldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
407074,494121.0,Bardu,"{""type"":""MultiPoint"",""coordinates"":[]}"
407078,215780.0,Tromsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
407089,431003.0,Hjelmeland,"{""type"":""MultiPoint"",""coordinates"":[]}"
407112,977415.0,Lyngen,"{""type"":""MultiPoint"",""coordinates"":[]}"
407160,76015.0,Luster,"{""type"":""MultiPoint"",""coordinates"":[]}"
407189,254697.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
407207,177372.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
407224,785814.0,Gjesdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
407248,318760.0,Lesja,"{""type"":""MultiPoint"",""coordinates"":[]}"
407280,539213.0,Lesja,"{""type"":""MultiPoint"",""coordinates"":[]}"
407295,375087.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
407304,363461.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
407309,602941.0,Sirdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
407320,56524.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
407326,457620.0,Luster,"{""type"":""MultiPoint"",""coordinates"":[]}"
407342,125041.0,Vinje,"{""type"":""MultiPoint"",""coordinates"":[]}"
407345,105140.0,Rødøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
407353,165741.0,Røros,"{""type"":""MultiPoint"",""coordinates"":[]}"
407381,683244.0,Målselv,"{""type"":""MultiPoint"",""coordinates"":[]}"
407389,501246.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
407398,456381.0,Kristiansund,"{""type"":""MultiPoint"",""coordinates"":[]}"
407407,888378.0,Storfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
407413,806869.0,Fyresdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
407476,252387.0,Beiarn,"{""type"":""MultiPoint"",""coordinates"":[]}"
407513,454106.0,Ål,"{""type"":""MultiPoint"",""coordinates"":[]}"
407579,136788.0,Gamvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
407621,961478.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
407629,1847.0,Vanylven,"{""type"":""MultiPoint"",""coordinates"":[]}"
407643,790781.0,Oppdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
407655,467321.0,Skjåk,"{""type"":""MultiPoint"",""coordinates"":[]}"
407696,180805.0,Oppdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
407700,380416.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
407715,106379.0,Kvænangen,"{""type"":""MultiPoint"",""coordinates"":[]}"
407729,869298.0,Rana,"{""type"":""MultiPoint"",""coordinates"":[]}"
407761,304252.0,Ålesund,"{""type"":""MultiPoint"",""coordinates"":[]}"
407807,434132.0,Røyrvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
407826,558513.0,Lom,"{""type"":""MultiPoint"",""coordinates"":[]}"
407858,217049.0,Bykle,"{""type"":""MultiPoint"",""coordinates"":[]}"
407867,825188.0,Lom,"{""type"":""MultiPoint"",""coordinates"":[]}"
407896,748688.0,Kåfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
407914,877157.0,Stryn,"{""type"":""MultiPoint"",""coordinates"":[]}"
