"","OBJECTID","SSBID","ANOID","RSIZE","ROW","COL","XCOOR","YCOOR","ANONUM","PakkeNr","Overvåkingsår","CountyNr","MunicNr","CountyName","Region.x","RegionNr","Kommune_OLD","Kommune","Fylke","Region.y","refs_blabar"
"1339",1171,23415007057000,"ANO1294",500,897,1278,341750,7057250,1294,2,NA,50,5034,"Trøndelag nor","C",2,1711,"MERÅKER","Nord-Trøndelag","Midt-Norge",12.5
"1340",1140,23425007202500,"ANO1295",500,899,1569,342750,7202750,1295,2,NA,50,5060,"Trøndelag nor","C",2,1750,"VIKNA","Nord-Trøndelag","Midt-Norge",12.5
"1341",1140,23425007202500,"ANO1295",500,899,1569,342750,7202750,1295,2,NA,50,5060,"Trøndelag nor","C",2,1751,"NÆRØY","Nord-Trøndelag","Midt-Norge",12.5
"1342",1008,21750006790000,"ANO1296",500,564,744,175250,6790250,1296,3,NA,5,3452,"Oppland nor","E",5,543,"VESTRE_SLIDRE","Oppland","Østlandet",10
"1343",1178,28705007839000,"ANO1297",500,1955,2842,870750,7839250,1297,1,NA,20,5436,"Finnmark nor 1","N",1,2020,"PORSANGER_PORSÁNGU_PORSANKI","Finnmark","Nord-Norge",2.5
"1344",1021,21780006603000,"ANO1298",500,570,370,178250,6603250,1298,3,NA,8,3817,"Telemark nor","S",4,821,"BØ_(TEL.)","Telemark","Sørlandet",12.5
"1345",1021,21780006603000,"ANO1298",500,570,370,178250,6603250,1298,3,NA,8,3817,"Telemark nor","S",4,822,"SAUHERAD","Telemark","Sørlandet",12.5
"1346",1236,23310006983500,"ANO1300",500,876,1131,331250,6983750,1300,2,NA,50,5033,"Trøndelag nor","C",2,1665,"TYDAL","Sør-Trøndelag","Midt-Norge",12.5
"1347",1035,22495006808000,"ANO1301",500,713,780,249750,6808250,1301,3,NA,5,3440,"Oppland nor","E",5,521,"ØYER","Oppland","Østlandet",12.5
"1348",1156,20145006905500,"ANO1302",500,243,975,14750,6905750,1302,2,NA,14,4649,"Sogn og Fjordane  nor","W",3,1441,"SELJE","Sogn_og_Fjordane","Vestlandet",12.5
"1349",1156,20145006905500,"ANO1302",500,243,975,14750,6905750,1302,2,NA,14,4649,"Sogn og Fjordane  nor","W",3,1443,"EID","Sogn_og_Fjordane","Vestlandet",12.5
"1350",1055,21830006730500,"ANO1304",500,580,625,183250,6730750,1304,3,NA,6,3040,"Buskerud nor","E",5,616,"NES_B","Buskerud","Østlandet",12.5
"1351",1076,21415006539000,"ANO1305",500,497,242,141750,6539250,1305,3,NA,9,4212,"Aust-Agder nor","S",4,912,"VEGÅRSHEI","Aust-Agder","Sørlandet",12.5
"1352",1243,28195007783000,"ANO1306",500,1853,2730,819750,7783250,1306,1,NA,20,5403,"Finnmark nor 1","N",1,2012,"ALTA","Finnmark","Nord-Norge",2.5
"1353",1237,25345007436500,"ANO1308",500,1283,2037,534750,7436750,1308,1,NA,18,1840,"Nordland nor","N",1,1840,"SALTDAL","Nordland","Nord-Norge",5
"1354",1004,23085006588000,"ANO1311",500,831,340,308750,6588250,1311,3,NA,1,3013,"Østfold nor","E",5,119,"MARKER","Østfold","Østlandet",12.5
"1355",1014,21285007015500,"ANO1312",500,471,1195,128750,7015750,1312,2,NA,15,1554,"Møre og Romsdal  nor","C",2,1554,"AVERØY","Møre_og_Romsdal","Midt-Norge",12.5
"1356",1135,23565006689500,"ANO1314",500,927,543,356750,6689750,1314,3,NA,4,3401,"Hedmark nor","E",5,402,"KONGSVINGER","Hedmark","Østlandet",12.5
"1357",1043,20985006471000,"ANO1315",500,411,106,98750,6471250,1315,3,NA,10,4204,"Vest-Agder nor","S",4,1001,"KRISTIANSAND","Vest-Agder","Sørlandet",12.5
"1358",1043,20985006471000,"ANO1315",500,411,106,98750,6471250,1315,3,NA,10,4204,"Vest-Agder nor","S",4,1017,"SONGDALEN","Vest-Agder","Sørlandet",12.5
"1359",1043,20985006471000,"ANO1315",500,411,106,98750,6471250,1315,3,NA,10,4204,"Vest-Agder nor","S",4,1018,"SØGNE","Vest-Agder","Sørlandet",12.5
"1360",1230,24740007428000,"ANO1316",500,1162,2020,474250,7428250,1316,1,NA,18,1839,"Nordland nor","N",1,1839,"BEIARN","Nordland","Nord-Norge",5
"1361",1100,20990006666000,"ANO1317",500,412,496,99250,6666250,1317,3,NA,8,3825,"Telemark nor","S",4,834,"VINJE","Telemark","Sørlandet",10
"1362",1166,23570007047000,"ANO1318",500,928,1258,357250,7047250,1318,2,NA,50,5034,"Trøndelag nor","C",2,1711,"MERÅKER","Nord-Trøndelag","Midt-Norge",12.5
"1363",1042,27075007699500,"ANO1319",500,1629,2563,707750,7699750,1319,1,NA,19,5425,"Troms nor 1","N",1,1939,"STORFJORD","Troms","Nord-Norge",5
"1364",1101,20105006671000,"ANO1320",500,235,506,10750,6671250,1320,2,NA,12,4611,"Hordaland nor","W",3,1211,"ETNE","Hordaland","Vestlandet",12.5
"1365",1224,19925006567500,"ANO1321",500,199,299,-7250,6567750,1321,2,NA,11,1108,"Rogaland nor","W",3,1102,"SANDNES","Rogaland","Vestlandet",12.5
"1366",1224,19925006567500,"ANO1321",500,199,299,-7250,6567750,1321,2,NA,11,1108,"Rogaland nor","W",3,1129,"FORSAND","Rogaland","Vestlandet",12.5
"1367",1185,24700007573000,"ANO1322",500,1154,2310,470250,7573250,1322,4,NA,18,1865,"Nordland nor","N",1,1865,"VÅGAN","Nordland","Nord-Norge",5
"1368",1093,21730006758000,"ANO1323",500,560,680,173250,6758250,1323,4,NA,6,3041,"Buskerud nor","E",5,617,"GOL","Buskerud","Østlandet",12.5
"1369",1194,30565007858500,"ANO1325",500,2327,2881,1056750,7858750,1325,4,NA,20,5405,"Finnmark nor 1","N",1,2003,"VADSØ","Finnmark","Nord-Norge",2.5
"1370",1215,20365006660000,"ANO1326",500,287,484,36750,6660250,1326,4,NA,12,4618,"Hordaland nor","W",3,1227,"JONDAL","Hordaland","Vestlandet",12.5
"1371",1215,20365006660000,"ANO1326",500,287,484,36750,6660250,1326,4,NA,12,4618,"Hordaland nor","W",3,1228,"ODDA","Hordaland","Vestlandet",12.5
"1372",1215,20365006660000,"ANO1326",500,287,484,36750,6660250,1326,4,NA,12,4618,"Hordaland nor","W",3,1231,"ULLENSVANG","Hordaland","Vestlandet",12.5
"1373",1058,20490006508000,"ANO1327",500,312,180,49250,6508250,1327,4,NA,10,4226,"Vest-Agder nor","S",4,1034,"HÆGEBOSTAD","Vest-Agder","Sørlandet",12.5
"1374",1109,26690007644000,"ANO1328",500,1552,2452,669250,7644250,1328,4,NA,19,5418,"Troms nor 1","N",1,1924,"MÅLSELV","Troms","Nord-Norge",5
"1375",1207,30585007865000,"ANO1329",500,2331,2894,1058750,7865250,1329,4,NA,20,5405,"Finnmark nor 1","N",1,2003,"VADSØ","Finnmark","Nord-Norge",2.5
"1376",1028,20040006605500,"ANO1331",500,222,375,4250,6605750,1331,4,NA,11,1133,"Rogaland nor","W",3,1133,"HJELMELAND","Rogaland","Vestlandet",12.5
"1377",1248,23425006781500,"ANO1332",500,899,727,342750,6781750,1332,4,NA,4,3421,"Hedmark nor","E",5,428,"TRYSIL","Hedmark","Østlandet",12.5
"1378",1060,21340006511500,"ANO1333",500,482,187,134250,6511750,1333,4,NA,9,4214,"Aust-Agder nor","S",4,919,"FROLAND","Aust-Agder","Sørlandet",12.5
"1379",1152,20990006904500,"ANO1334",500,412,973,99250,6904750,1334,4,NA,15,1525,"Møre og Romsdal  nor","C",2,1525,"STRANDA","Møre_og_Romsdal","Midt-Norge",12.5
"1380",1245,26445007783500,"ANO1335",500,1503,2731,644750,7783750,1335,4,NA,19,5423,"Troms nor 1","N",1,1936,"KARLSØY","Troms","Nord-Norge",5
"1381",1118,20150006869500,"ANO1336",500,244,903,15250,6869750,1336,4,NA,14,4650,"Sogn og Fjordane  nor","W",3,1445,"GLOPPEN","Sogn_og_Fjordane","Vestlandet",12.5
"1382",1136,21785006690000,"ANO1339",500,571,544,178750,6690250,1339,4,NA,6,3045,"Buskerud nor","E",5,621,"SIGDAL","Buskerud","Østlandet",12.5
"1383",1134,23265006691500,"ANO1342",500,867,547,326750,6691750,1342,4,NA,4,3415,"Hedmark nor","E",5,419,"SØR-ODAL","Hedmark","Østlandet",12.5
"1384",1119,28830007656000,"ANO1343",500,1980,2476,883250,7656250,1343,4,NA,20,5430,"Finnmark nor 1","N",1,2011,"GUOVDAGEAIDNU_KAUTOKEINO","Finnmark","Nord-Norge",2.5
"1385",1005,21100006589000,"ANO1344",500,434,342,110250,6589250,1344,4,NA,8,3823,"Telemark nor","S",4,831,"FYRESDAL","Telemark","Sørlandet",10
"1386",1130,23135006883000,"ANO1345",500,841,930,313750,6883250,1345,4,NA,4,3424,"Hedmark nor","E",5,432,"RENDALEN","Hedmark","Østlandet",10
"1387",1039,22640006915000,"ANO1346",500,742,994,264250,6915250,1346,4,NA,4,3427,"Hedmark nor","E",5,437,"TYNSET","Hedmark","Østlandet",10
"1388",1154,22635006712000,"ANO1347",500,741,588,263750,6712250,1347,4,NA,2,3037,"Akershus nor","E",5,239,"HURDAL","Akershus","Østlandet",12.5
"1389",1172,28260007834000,"ANO1348",500,1866,2832,826250,7834250,1348,4,NA,20,5406,"Finnmark nor 1","N",1,2004,"HAMMERFEST","Finnmark","Nord-Norge",2.5
"1390",1172,28260007834000,"ANO1348",500,1866,2832,826250,7834250,1348,4,NA,20,5406,"Finnmark nor 1","N",1,2017,"KVALSUND","Finnmark","Nord-Norge",2.5
"1391",1070,24895007348500,"ANO1349",500,1193,1861,489750,7348750,1349,4,NA,18,1833,"Nordland nor","N",1,1833,"RANA","Nordland","Nord-Norge",10
"1392",1231,22705006980000,"ANO1352",500,755,1124,270750,6980250,1352,4,NA,50,5027,"Trøndelag nor","C",2,1648,"MIDTRE_GAULDAL","Sør-Trøndelag","Midt-Norge",12.5
"1393",1228,21345006982500,"ANO1355",500,483,1129,134750,6982750,1355,4,NA,15,1506,"Møre og Romsdal  nor","C",2,1502,"MOLDE","Møre_og_Romsdal","Midt-Norge",12.5
"1394",1228,21345006982500,"ANO1355",500,483,1129,134750,6982750,1355,4,NA,15,1506,"Møre og Romsdal  nor","C",2,1543,"NESSET","Møre_og_Romsdal","Midt-Norge",12.5
"1395",1228,21345006982500,"ANO1355",500,483,1129,134750,6982750,1355,4,NA,15,1506,"Møre og Romsdal  nor","C",2,1545,"MIDSUND","Møre_og_Romsdal","Midt-Norge",12.5
"1396",1145,19985006895500,"ANO1356",500,211,955,-1250,6895750,1356,4,NA,14,4648,"Sogn og Fjordane  nor","W",3,1438,"BREMANGER","Sogn_og_Fjordane","Vestlandet",12.5
"1397",1191,22560007104000,"ANO1357",500,726,1372,256250,7104250,1357,4,NA,50,5058,"Trøndelag nor","C",2,1630,"ÅFJORD","Sør-Trøndelag","Midt-Norge",12.5
"1398",1191,22560007104000,"ANO1357",500,726,1372,256250,7104250,1357,4,NA,50,5058,"Trøndelag nor","C",2,1632,"ROAN","Sør-Trøndelag","Midt-Norge",12.5
"1399",1222,23390006976500,"ANO1358",500,892,1117,339250,6976750,1358,4,NA,50,5033,"Trøndelag nor","C",2,1665,"TYDAL","Sør-Trøndelag","Midt-Norge",12.5
"1400",1158,19810006906500,"ANO1360",500,176,977,-18750,6906750,1360,4,NA,14,4602,"Sogn og Fjordane  nor","W",3,1401,"FLORA","Sogn_og_Fjordane","Vestlandet",12.5
"1401",1158,19810006906500,"ANO1360",500,176,977,-18750,6906750,1360,4,NA,14,4602,"Sogn og Fjordane  nor","W",3,1439,"VÅGSØY","Sogn_og_Fjordane","Vestlandet",12.5
"1402",1124,22420006685500,"ANO1361",500,698,535,242250,6685750,1361,4,NA,5,3053,"Oppland nor","E",5,532,"JEVNAKER","Oppland","Østlandet",12.5
"1403",1153,20050006908000,"ANO1362",500,224,980,5250,6908250,1362,4,NA,15,1511,"Møre og Romsdal  nor","C",2,1511,"VANYLVEN","Møre_og_Romsdal","Midt-Norge",12.5
"1404",1141,23285007198500,"ANO1363",500,871,1561,328750,7198750,1363,4,NA,50,5060,"Trøndelag nor","C",2,1750,"VIKNA","Nord-Trøndelag","Midt-Norge",12.5
"1405",1141,23285007198500,"ANO1363",500,871,1561,328750,7198750,1363,4,NA,50,5060,"Trøndelag nor","C",2,1751,"NÆRØY","Nord-Trøndelag","Midt-Norge",12.5
"1406",1024,30945007806000,"ANO1364",500,2403,2776,1094750,7806250,1364,4,NA,20,5444,"Finnmark nor 1","N",1,2030,"SØR-VARANGER","Finnmark","Nord-Norge",2.5
"1407",1063,20975006737500,"ANO1366",500,409,639,97750,6737750,1366,4,NA,6,3044,"Buskerud nor","E",5,620,"HOL","Buskerud","Østlandet",10
"1408",1137,28735007668500,"ANO1368",500,1961,2501,873750,7668750,1368,4,NA,20,5430,"Finnmark nor 1","N",1,2011,"GUOVDAGEAIDNU_KAUTOKEINO","Finnmark","Nord-Norge",2.5
"1409",1168,25820007551000,"ANO1370",500,1378,2266,582250,7551250,1370,4,NA,18,1806,"Nordland nor","N",1,1805,"NARVIK","Nordland","Nord-Norge",5
"1410",1168,25820007551000,"ANO1370",500,1378,2266,582250,7551250,1370,4,NA,18,1806,"Nordland nor","N",1,1850,"TYSFJORD","Nordland","Nord-Norge",5
"1411",1168,25820007551000,"ANO1370",500,1378,2266,582250,7551250,1370,4,NA,18,1806,"Nordland nor","N",1,1854,"BALLANGEN","Nordland","Nord-Norge",5
"1412",1235,26650007779500,"ANO1372",500,1544,2723,665250,7779750,1372,4,NA,19,5423,"Troms nor 1","N",1,1936,"KARLSØY","Troms","Nord-Norge",5
"1413",1006,21355006589500,"ANO1373",500,485,343,135750,6589750,1373,4,NA,8,3815,"Telemark nor","S",4,817,"DRANGEDAL","Telemark","Sørlandet",12.5
"1414",1144,20315006704000,"ANO1377",500,277,572,31750,6704250,1377,4,NA,12,4618,"Hordaland nor","W",3,1227,"JONDAL","Hordaland","Vestlandet",12.5
"1415",1144,20315006704000,"ANO1377",500,277,572,31750,6704250,1377,4,NA,12,4618,"Hordaland nor","W",3,1228,"ODDA","Hordaland","Vestlandet",12.5
"1416",1144,20315006704000,"ANO1377",500,277,572,31750,6704250,1377,4,NA,12,4618,"Hordaland nor","W",3,1231,"ULLENSVANG","Hordaland","Vestlandet",12.5
"1417",1196,29795007860000,"ANO1378",500,2173,2884,979750,7860250,1378,4,NA,20,5441,"Finnmark nor 1","N",1,2025,"DEATNU_TANA","Finnmark","Nord-Norge",2.5
"1418",1085,22705006754500,"ANO1379",500,755,673,270750,6754750,1379,4,NA,4,3411,"Hedmark nor","E",5,412,"RINGSAKER","Hedmark","Østlandet",12.5
"1419",1045,20415006487500,"ANO1380",500,297,139,41750,6487750,1380,4,NA,10,4225,"Vest-Agder nor","S",4,1027,"AUDNEDAL","Vest-Agder","Sørlandet",12.5
"1420",1045,20415006487500,"ANO1380",500,297,139,41750,6487750,1380,4,NA,10,4225,"Vest-Agder nor","S",4,1032,"LYNGDAL","Vest-Agder","Sørlandet",12.5
"1421",1032,23425007039000,"ANO1381",500,899,1242,342750,7039250,1381,4,NA,50,5034,"Trøndelag nor","C",2,1711,"MERÅKER","Nord-Trøndelag","Midt-Norge",12.5
"1422",1073,23090006949000,"ANO1382",500,832,1062,309250,6949250,1382,4,NA,50,5025,"Trøndelag nor","C",2,1640,"RØROS","Sør-Trøndelag","Midt-Norge",12.5
"1423",1036,29975007817500,"ANO1383",500,2209,2799,997750,7817750,1383,4,NA,20,5441,"Finnmark nor 1","N",1,2025,"DEATNU_TANA","Finnmark","Nord-Norge",2.5
"1424",1139,22640006694500,"ANO1384",500,742,553,264250,6694750,1384,4,NA,5,3054,"Oppland nor","E",5,533,"LUNNER","Oppland","Østlandet",12.5
"1425",1169,20490006623000,"ANO1385",500,312,410,49250,6623250,1385,4,NA,9,4222,"Aust-Agder nor","S",4,941,"BYKLE","Aust-Agder","Sørlandet",12.5
"1426",1075,22750006745500,"ANO1387",500,764,655,275250,6745750,1387,4,NA,4,3411,"Hedmark nor","E",5,412,"RINGSAKER","Hedmark","Østlandet",12.5
"1427",1010,20385006790500,"ANO1388",500,291,745,38750,6790750,1388,4,NA,14,4639,"Sogn og Fjordane  nor","W",3,1417,"VIK","Sogn_og_Fjordane","Vestlandet",12.5
"1428",1131,20295006886500,"ANO1389",500,273,937,29750,6886750,1389,4,NA,14,4650,"Sogn og Fjordane  nor","W",3,1445,"GLOPPEN","Sogn_og_Fjordane","Vestlandet",12.5
"1429",1106,22980006673500,"ANO1390",500,810,511,298250,6673750,1390,4,NA,2,3034,"Akershus nor","E",5,236,"NES_A","Akershus","Østlandet",12.5
"1430",1157,24130007252500,"ANO1391",500,1040,1669,413250,7252750,1391,4,NA,18,1825,"Nordland nor","N",1,1825,"GRANE","Nordland","Nord-Norge",10
"1431",1176,19905006823000,"ANO1392",500,195,810,-9250,6823250,1392,4,NA,14,4646,"Sogn og Fjordane  nor","W",3,1429,"FJALER","Sogn_og_Fjordane","Vestlandet",12.5
"1432",1095,20790006966500,"ANO1393",500,372,1097,79250,6966750,1393,4,NA,15,1535,"Møre og Romsdal  nor","C",2,1535,"VESTNES","Møre_og_Romsdal","Midt-Norge",12.5
"1433",1114,23520007158000,"ANO1394",500,918,1480,352250,7158250,1394,4,NA,50,5047,"Trøndelag nor","C",2,1744,"OVERHALLA","Nord-Trøndelag","Midt-Norge",12.5
"1434",1192,23770007108500,"ANO1396",500,968,1381,377250,7108750,1396,4,NA,50,5041,"Trøndelag nor","C",2,1736,"SNÅSA","Nord-Trøndelag","Midt-Norge",12.5
"1435",1015,23065006797000,"ANO1397",500,827,758,306750,6797250,1397,4,NA,4,3422,"Hedmark nor","E",5,429,"ÅMOT","Hedmark","Østlandet",12.5
"1436",1227,21500006982500,"ANO1399",500,514,1129,150250,6982750,1399,4,NA,15,1506,"Møre og Romsdal  nor","C",2,1502,"MOLDE","Møre_og_Romsdal","Midt-Norge",12.5
"1437",1227,21500006982500,"ANO1399",500,514,1129,150250,6982750,1399,4,NA,15,1506,"Møre og Romsdal  nor","C",2,1543,"NESSET","Møre_og_Romsdal","Midt-Norge",12.5
"1438",1227,21500006982500,"ANO1399",500,514,1129,150250,6982750,1399,4,NA,15,1506,"Møre og Romsdal  nor","C",2,1545,"MIDSUND","Møre_og_Romsdal","Midt-Norge",12.5
"1439",1088,21905006756500,"ANO1400",500,595,677,190750,6756750,1400,4,NA,5,3451,"Oppland nor","E",5,542,"NORD-AURDAL","Oppland","Østlandet",12.5
"1440",1197,22640006650500,"ANO1401",500,742,465,264250,6650750,1401,4,NA,3,301,"Oslo nor","E",5,301,"OSLO","Oslo","Østlandet",12.5
"1441",1089,22190006553500,"ANO1402",500,652,271,219250,6553750,1402,4,NA,7,3805,"Vestfold nor","S",4,709,"LARVIK","Vestfold","Sørlandet",12.5
"1442",1089,22190006553500,"ANO1402",500,652,271,219250,6553750,1402,4,NA,7,3805,"Vestfold nor","S",4,728,"LARDAL","Vestfold","Sørlandet",12.5
"1443",1104,20805006669500,"ANO1403",500,375,503,80750,6669750,1403,4,NA,8,3825,"Telemark nor","S",4,834,"VINJE","Telemark","Sørlandet",10
"1444",1120,20760006682000,"ANO1404",500,366,528,76250,6682250,1404,4,NA,12,4618,"Hordaland nor","W",3,1227,"JONDAL","Hordaland","Vestlandet",12.5
"1445",1120,20760006682000,"ANO1404",500,366,528,76250,6682250,1404,4,NA,12,4618,"Hordaland nor","W",3,1228,"ODDA","Hordaland","Vestlandet",12.5
"1446",1120,20760006682000,"ANO1404",500,366,528,76250,6682250,1404,4,NA,12,4618,"Hordaland nor","W",3,1231,"ULLENSVANG","Hordaland","Vestlandet",12.5
"1447",1249,20125006587000,"ANO1405",500,239,338,12750,6587250,1405,4,NA,11,1133,"Rogaland nor","W",3,1133,"HJELMELAND","Rogaland","Vestlandet",12.5
"1448",1132,28825007665000,"ANO1406",500,1979,2494,882750,7665250,1406,4,NA,20,5430,"Finnmark nor 1","N",1,2011,"GUOVDAGEAIDNU_KAUTOKEINO","Finnmark","Nord-Norge",2.5
"1449",1234,21115006983000,"ANO1407",500,437,1130,111750,6983250,1407,4,NA,15,1506,"Møre og Romsdal  nor","C",2,1502,"MOLDE","Møre_og_Romsdal","Midt-Norge",12.5
"1450",1234,21115006983000,"ANO1407",500,437,1130,111750,6983250,1407,4,NA,15,1506,"Møre og Romsdal  nor","C",2,1543,"NESSET","Møre_og_Romsdal","Midt-Norge",12.5
"1451",1234,21115006983000,"ANO1407",500,437,1130,111750,6983250,1407,4,NA,15,1506,"Møre og Romsdal  nor","C",2,1545,"MIDSUND","Møre_og_Romsdal","Midt-Norge",12.5
"1452",1193,24345007108500,"ANO1408",500,1083,1381,434750,7108750,1408,4,NA,50,5042,"Trøndelag nor","C",2,1738,"LIERNE","Nord-Trøndelag","Midt-Norge",12.5
"1453",1092,24145007380500,"ANO1410",500,1043,1925,414750,7380750,1410,4,NA,18,1836,"Nordland nor","N",1,1836,"RØDØY","Nordland","Nord-Norge",10
"1454",1238,28835007776500,"ANO1411",500,1981,2717,883750,7776750,1411,4,NA,20,5436,"Finnmark nor 1","N",1,2020,"PORSANGER_PORSÁNGU_PORSANKI","Finnmark","Nord-Norge",2.5
"1455",1181,22590006824000,"ANO1412",500,732,812,259250,6824250,1412,4,NA,5,3439,"Oppland nor","E",5,520,"RINGEBU","Oppland","Østlandet",10
"1456",1123,21435006879500,"ANO1413",500,501,923,143750,6879750,1413,4,NA,5,3433,"Oppland nor","E",5,513,"SKJÅK","Oppland","Østlandet",10
"1457",1170,24265007555500,"ANO1414",500,1067,2275,426750,7555750,1414,4,NA,18,1859,"Nordland nor","N",1,1859,"FLAKSTAD","Nordland","Nord-Norge",5
"1458",1165,23450006814500,"ANO1415",500,904,793,345250,6814750,1415,4,NA,4,3421,"Hedmark nor","E",5,428,"TRYSIL","Hedmark","Østlandet",12.5
"1459",1246,20880006579000,"ANO1417",500,390,322,88250,6579250,1417,4,NA,8,3823,"Telemark nor","S",4,831,"FYRESDAL","Telemark","Sørlandet",10
"1460",1001,30795007788000,"ANO1418",500,2373,2740,1079750,7788250,1418,4,NA,20,5444,"Finnmark nor 1","N",1,2030,"SØR-VARANGER","Finnmark","Nord-Norge",2.5
"1461",1209,26065007624000,"ANO1419",500,1427,2412,606750,7624250,1419,4,NA,19,5415,"Troms nor 1","N",1,1920,"LAVANGEN","Troms","Nord-Norge",5
"1462",1107,24365007151500,"ANO1420",500,1087,1467,436750,7151750,1420,4,NA,50,5042,"Trøndelag nor","C",2,1738,"LIERNE","Nord-Trøndelag","Midt-Norge",12.5
"1463",1065,28930007721500,"ANO1421",500,2000,2607,893250,7721750,1421,4,NA,20,5437,"Finnmark nor 1","N",1,2021,"KARASJOHKA_KARASJOK","Finnmark","Nord-Norge",2.5
"1464",1097,20920006965000,"ANO1422",500,398,1094,92250,6965250,1422,4,NA,15,1535,"Møre og Romsdal  nor","C",2,1535,"VESTNES","Møre_og_Romsdal","Midt-Norge",12.5
"1465",1112,28155007649500,"ANO1423",500,1845,2463,815750,7649750,1423,4,NA,20,5430,"Finnmark nor 1","N",1,2011,"GUOVDAGEAIDNU_KAUTOKEINO","Finnmark","Nord-Norge",2.5
"1466",1213,23665007130500,"ANO1424",500,947,1425,366750,7130750,1424,4,NA,50,5041,"Trøndelag nor","C",2,1736,"SNÅSA","Nord-Trøndelag","Midt-Norge",12.5
"1467",1083,23155006951000,"ANO1425",500,845,1066,315750,6951250,1425,4,NA,50,5025,"Trøndelag nor","C",2,1640,"RØROS","Sør-Trøndelag","Midt-Norge",12.5
"1468",1143,27380007677000,"ANO1426",500,1690,2518,738250,7677250,1426,4,NA,19,5425,"Troms nor 1","N",1,1939,"STORFJORD","Troms","Nord-Norge",5
"1469",1105,23690007144000,"ANO1427",500,952,1452,369250,7144250,1427,4,NA,50,5045,"Trøndelag nor","C",2,1742,"GRONG","Nord-Trøndelag","Midt-Norge",12.5
"1470",1126,22925006877000,"ANO1428",500,799,918,292750,6877250,1428,4,NA,4,3424,"Hedmark nor","E",5,432,"RENDALEN","Hedmark","Østlandet",10
"1471",1149,23130007218000,"ANO1432",500,840,1600,313250,7218250,1432,4,NA,50,5060,"Trøndelag nor","C",2,1750,"VIKNA","Nord-Trøndelag","Midt-Norge",12.5
"1472",1149,23130007218000,"ANO1432",500,840,1600,313250,7218250,1432,4,NA,50,5060,"Trøndelag nor","C",2,1751,"NÆRØY","Nord-Trøndelag","Midt-Norge",12.5
"1473",1061,23900007327000,"ANO1433",500,994,1818,390250,7327250,1433,4,NA,18,1827,"Nordland nor","N",1,1827,"DØNNA","Nordland","Nord-Norge",10
"1474",1151,23090006704500,"ANO1435",500,832,573,309250,6704750,1435,4,NA,4,3414,"Hedmark nor","E",5,418,"NORD-ODAL","Hedmark","Østlandet",12.5
"1475",1074,27985007734000,"ANO1438",500,1811,2632,798750,7734250,1438,4,NA,19,5429,"Troms nor 1","N",1,1943,"KVÆNANGEN","Troms","Nord-Norge",5
"1476",1147,22550006900500,"ANO1442",500,724,965,255250,6900750,1442,4,NA,4,3429,"Hedmark nor","E",5,439,"FOLLDAL","Hedmark","Østlandet",10
"1477",1091,21055006759500,"ANO1443",500,425,683,105750,6759750,1443,4,NA,6,3044,"Buskerud nor","E",5,620,"HOL","Buskerud","Østlandet",10
"1478",1110,21700006868500,"ANO1444",500,554,901,170250,6868750,1444,4,NA,5,3434,"Oppland nor","E",5,514,"LOM","Oppland","Østlandet",10
"1479",1016,21790006600000,"ANO1446",500,572,364,179250,6600250,1446,4,NA,8,3817,"Telemark nor","S",4,821,"BØ_(TEL.)","Telemark","Sørlandet",12.5
"1480",1016,21790006600000,"ANO1446",500,572,364,179250,6600250,1446,4,NA,8,3817,"Telemark nor","S",4,822,"SAUHERAD","Telemark","Sørlandet",12.5
"1481",1111,22720006872000,"ANO1447",500,758,908,272250,6872250,1447,4,NA,4,3424,"Hedmark nor","E",5,432,"RENDALEN","Hedmark","Østlandet",10
"1482",1179,22960006821500,"ANO1449",500,806,807,296250,6821750,1449,4,NA,4,3423,"Hedmark nor","E",5,430,"STOR-ELVDAL","Hedmark","Østlandet",10
"1483",1121,21490006681500,"ANO1450",500,512,527,149250,6681750,1450,4,NA,8,3818,"Telemark nor","S",4,826,"TINN","Telemark","Sørlandet",10
"1484",1244,25190007433500,"ANO1453",500,1252,2031,519250,7433750,1453,4,NA,18,1840,"Nordland nor","N",1,1840,"SALTDAL","Nordland","Nord-Norge",5
